Date,Ip,Name,Comment,Link
2016-04-12 16:57:24,28mbrojh,Viktorija,"Kita karta reikia lysti naglai pro zmones, kiekvienas pirkejas mano esas svarbiausias. O jeigu priesais jus normalus zmones, tai praleis jus be problemu. Kasininkas ne Dievas, visu pastebeti negali, ypac nesciuju.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-12 16:52:26,28mbrojh,Viktorija,"В таком случае обратите внимание на дату цены, т.е. последняя будет правдивой. Простая ошибка того, кто менял цены. Предупредите кого-нибудь из персоонала и они вам будут благодарны. Все мы совершаем ошибки :)",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-12 16:47:42,28mbrojh,Viktorija,"Yra gi tos sultys, pati vakar pirkau.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-12 16:44:25,28mbrojh,Viktorija,"Aisku kad maxima favorit pomidoru padazams ir kecupams suteikiama nuolaida, o ne kedainiu pomidoru padazui. Skaitykite atidziau :)",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-12 16:41:46,28mbrojh,Viktorija,"Ne visada uzsakoma tiek kiek reikia, ypac truksta akcijos metu. Cia reikia zmoniskai suprasti, juk neaisku kiek pirks viena ar kita diena.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-12 11:46:27,66holacp,MAXIMA LT,"Sveiki, p. Ona. Dėkojame, kad radote laiko mums parašyti. Mes savo ruožtu, informavome atsakingą skyrių ir parduotuvės vadovus. Gražios dienos! Ieva.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-12 11:45:53,66holacp,MAXIMA LT,"Sveiki, dėkojame Jums už komentarą. Jį perdavėme atsakingam skyriui ir parduotuvės vadovams. Tikimės, jog ateityje tokios problemos nepasikartos. Linkime Jums geros dienos, Ieva.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-11 19:29:00,2e7r3saq,Inesa,Esu labai nepatenkita kad maximoj nera tvarkos del gyvunu... siandien maciau kaip moteris savo suni ikelusi i prekiu vezimeli vaiksciojo po parduotuve. kam tada prie iejimo tie zenklai kad su sunimis negalima eiti???,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-11 16:23:11,28ma0urm,Ona,"Laba diena, 
Esu nusivylusi savo miestelio Maximos parduotuve...Pirkau sveriamas vistienos blauzdeles, po poros valandu ruosiausi gaminti, o jos su kvapu...manau, direktore visu prekiu nesuziures, bet pardaveja galetu.Netik sudeti galiojimus ar kainas, bet ivertinti produkta uosle ar pan.
Is tikro labiausiai gaila ne tu keliu euru, o laiko. Tokie nesklandumai tikrai neprideda nuotaikos dienai...
Geros visiems dienos! :)",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-11 15:24:42,2g5vbr0l,marius,"Laba diena.Dažnai apsipirkinėju maximoje Klaipėdoje šilutės pl.14 ir pasakysiu kad panašiose dar neteko lankytis...Šios parduotuvės direktore arba nesilanko joje apskritai, arba tokios apskritai nėra.Morkos-sugedusios sudėtos (ne viena kita, o beveik visos tokios).Aš nežinau iš kur jas vežate, bet nuejus i Akropolio maxima tokiu tikrai nerasi, o jei sveika tai mažojo piršto dydžio.svogūnai-lukštuose reikia knistis kad rastum minetiūrinius (graikiško riešuto dydžio).Žmogus šuni vežiojasi vežimėlyje kur mes maista dedame, kitas šuo laksto po parduotuve.Kiek beateisi nieka nei laba diena, nei viso gero.Valdžia, gal truputi prilaikykite tvarka ir mažesnėse parduotuvėse.nes ši kaip sakoma""dievo pamišta"" tikiuosi atkreipsite dėmesį į šį pranešimą",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-11 12:04:10,66holacp,MAXIMA LT,"Sveiki, dėkojame už pastabą ir atsiprašome už nepatogumus. Pasistengsime, kad taromatų čekiai taptų informatyvesni. Pagarbiai, Ieva.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-11 12:03:27,66holacp,MAXIMA LT,"Sveiki, dėkojame, kad radote laiko išsakyti savo nuomonę ir šiuos gražius žodžius! Perduosime juos parduotuvės vadovams! Pagarbiai, Ieva",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-10 13:19:01,28m814ls,Velniai nematė,"Maxima nepasirūpina taromatais normaliai. ''IKI'' išduodamame čekyje informuoja, jog atsiimti pinigus galima tik toje parduotuvėje, kurioje pridavei. Maxima neinformuoja čekyje arba savo pardavėjas netinkamai informuoja. Esu pasipiktinęs",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-08 20:47:50,28mesefg,Pirkeja,"Kaune Raudondvario pl Maximoje prie misrainiu ir karstu mesos gaminiu dirba labai maloni pardaveja, tik neatkreipiau demesio i kortele su vardu. Visuomet sypsosi. Praskaidrina itempta diena.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-08 14:32:51,66holacp,MAXIMA LT,"Sveiki, dėkojame Jums atsiliepimą. Jį perdavėme atsakingam skyriui. Linkime Jums geros dienos! Pagarbiai, Ieva",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-08 14:31:18,66holacp,MAXIMA LT,"Sveiki, p. Birute. Dėkojame už Jūsų užklausą ir pranešimą, jį perdavėme atsakingiems asmenims. Tačiau, pykti nevertėtų, juk Jus pajaunina - turbūt jaunai atrodote! Geros dienos, Ieva",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-07 23:10:06,28m864r1,Xozo,"Jei atrodot jaunai tai ir prašo. Ant kaktos juk neparašyta kokio jūs amžiau. Jūs bent žinot kokios baudos jei parduodi nepilnamečiui?
p.s. kaip tik turėtumėte džiaugtis, kad jaunai atrodot, o ne burbėti.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-07 17:36:19,28ma26ra,Anonimas,"As esu Maximos pastovus klientas, 
Raudondvario pl. Kauno maximoj, zuvies ir mesos skyriuj Pardaveja Eugenija nesiskaito su klientais.
Nemandagi nekreipia demesio i klientus, paklausus konors liepia patiem ziureti ""nepadeda"".
Prasau atkreipti demesi.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-06 18:08:41,28mdpd6u,birute,"norejau paklausti nuo kada maximoj pradejo prasyti dokumento padoraus amziaus zmoniu, nes to seniau tikrai nebuvo, kas cia per naujoves ? man 32 metai manes praso dokumento ir ne pirma karta. Raseiniu MAXIMA XX esu labai pasipiktinusi ir daugiau del tokiu nepatogu i sita parduotuve tikrai neisiu apsipirkti, nes kituose parduotuvese to tikrai nera, tegul praso jaunimo o ne suaugusio ir solidaus amziaus zmoniu, jej kasininke nemato, kad man ne 18 manau, kad netinkamas toks zmogus dirbti sita darba. Jei jus norite atsikratyti klientu tai jum puikei sekasi, nesityciokit is klientu",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-02 18:35:51,29mbahti,Lucija,"Siandien pirkau Vilniaus Liepkalnio Maximoj bambuka, kurio kaina su nuolaida buvo apie 1, 67 Eur (tikslios kainos neatsimenu, bet tikrai kainavo iki 2 Eur). Skubejau, pirkau daug prekiu, todel tik namuose pastebejau, kad man paskaiciavo bambuka pilna kaina 3, 76 Eur. Taigi, mieli pirkejai, bukit atidus, kitaip Jus apgaus.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-02 18:13:13,2e8b7p4f,sigitas,Laba diena. Noreciau pasakyti kad labai nusyvyliau puikia maximos parduotuve Elektrenuose. O ypac aptarnavymo kokybe. Pries savaite pirkau preke ir kasoje paaiskejo kad jos kaina yra didesne negu nurodyta etiketeje. Ta karta pasakiau pamainos virsininkei kad kaina netiko ir paprasiau kad pakeistu. Siandien t.y 2016.04.02 vel pirkau ta pacia prekia ir kaina vel neatitiko su kaina nurodyta prie produkto. Ji buvo ta pati kaip pries savaite. Info kasoje pasakius apie neatitikima buvo patikrinta ir atsake kad taip kaina neatitinka sena issimta ir vadyba aiskinasi. Paprasius man priklausanciu dvieju euro kuponu gavau nelabai malonu atsakyma (Mes ju nedalyname). Tai kaip suprast? Juk nera sunku ja pakeist ir pirkejiui malonei. Juk pas jus yra taisyklese (PIRKEJAS VISADA TEISUS) parasyta. Butu labai malonu kad sumanimi susisiektu.Aciu,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-04-02 09:11:31,28m864r1,Ojeja,"Ko nesuprasti, kad knygą reikia kartu pirkti? Ne pirmą kartą juk tokia akcija vyksta... Tik kad burbėti",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-30 16:50:48,28mcop7l,nefertite,"o tai ka siulote daryti, kai tokia produkcija atvaziuoja ir pardavejos yra priverstos isvezti jas i sale, nes tai pagrindinio asortimento preke, kitaip tikrintojai bauduos vadovus kad prekes nera.o jei piktas vadovas issilies ant darbuotojo, ar jus paguosite ji?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-29 19:52:02,55pc5l2i,Simona,"Sveiki. Maxima mano mėgstamiausia maisto prekių parduotuvė, tad dažniausiai apsipirkinėju būtent šioje parduotuvėje. Kuo toliau tuo labiau tenka nusivilti tiekiamo maisto produktų kokybe. Šiandiena užsukau nusipirkti mėsos ir daržovių. Štai kokį vaizdą pamačiau norėdama nusipirkti raudonų saldžiųjų paprikų. Kaina visiškai neatitinka kokybės. O ir kaina nemaža (4, 59€ kg). Atrodo taip lyg ten butų užsistovėjusios tikrai ne vieną savaitę, pridedu nuotraukas, kuriose taip pat puikiai matosi ir pūvesiai. Tokių daržovių nė už ačiū neimčiau.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-29 10:27:28,2andmq8p,Rada,"Vakar Panevezyje smelynes maksimoje taip sgadino sventine nuotaika jog nusprendziau kad toje parduotuveje daugiau niekada nieko nepirksiu. To pacio apsipirkimo metu buvo 2 klaidos kurias taip ivertino neva kokia tai darbuotoja vardo nemaciau nes zenkliukas buvo pasleptas po liemene. Taigi atsinesus prie kasos virto taurages slegtainio an pakuotes aiskiai nurodyta kaina 1, 21 musa i kasa 1, 61 paklausus kame reikalas kasininke paaiskino neva kazkas nepersidrjo lipduku nor pakuote aiskiai su originaliu lipduku mano nuomone galima ir galiojimus pakeist o tada jau parsinesi pasmirdusi. Toliau buvo varske ant pakuotes aiskiai uzmarkiruota kaina 0, 84 euro centai imuse 1, 05 euro ir vel jos aiskina kad kazkuri darbuotoja suklydo tai ka po galais jos ten veikia. Aiskina jos cia nekalto kad kazkas nesusitvarke, o kuo as kalta kad mane mausto taigi praradot dar viena klienta.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-28 22:16:07,66jd4nj6,Inga,"Laukiuosi, paskutinioji nestumo savaite. Sunku vaikscioti ir ilgiau stoveti. Su vyru nuvykome apsipirkti i Kauno Raudondvario pl maxima. Susirinkus reikalingas prekes pastebejome kad nesciosioms skirta kasa neveikia, kitose susidariusios ilgos eiles kurias isstoveti butu tikrai sudetinga. Nes antroji Velyku diena. Nuejome prie greitosios kasos tikedamiesi kad busime aptarnauti, taciau likome nemaloniai nustebinti ir nusivyle. Ten dirbusi pardaveja atsisake mus aptarnauti nes turejome daugiau nei 5 prekes, paminejau kad laukiuosi, o nesciuju kasa neveikia, pardaveja pasake kad jos prekiu takelis nevaziuojantis, pasiuliau pastumti prekes jei reikia, pardaveja pasiule eiti i kita kasa - su ilgomis eilemis nors pries mus ir uz musu laukianciuju greitojoje kasoje nebuvo. Tagi nesulaukeme adekvataus zmogisko aptarnavimo, tad vengiant blogu emociju teko palikti vyra, kad stotu i eile o paciai eiti ieskoti kur prisesti ir laukti. Personalas nera parengtas buti geranorisku, mandagiu klientu atzvilgiu, nesugeba vertinti adekvaciai situaciju, neuztikrina kad neveikiancios bet reikalingos kasos funkcija esant reikalui galetu atlikti kita greita kasa. Labai apmaudu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-28 20:34:16,2fbarvvl,virgis,"kas sustabdys maximos afioras?pardavinejo dekuratyvinius mandarinus vazonose auginimui, su trasu pertekliu.vaisiu daugiau negu lapu, namose parsinesus nudziuna, kas atsakys?kaltu nera.sidra, alu, pardavinejo ant virsaus uzklijotom banderolem kad taromatas prijimtu.man taromatas neprijeme tokios taros.informacijos skyrius maximos padet nieko negalejo, ka noret ten uz toki atlyginima tik ir dirba kuriem mokslai nesiseka, arba prasigere zmones.paskambinau i maximos linija ir papasakojau situacija.po keliu dienu paskambino maximos darbotoja ir paprase atnest ta buteli kur neprieme.atnesiau ta buteli i informacijos skyriu, ten man pareiskia kad nieko nezino apie tai.perskambinau as atgal tai darbotojai, tada ji atsiunte vyr.kasininke.atejus kasininkei ji pareiske kad su tokiom uzklijotom atiketem nepardavineja.nueje i sale as jai parodziau ka jie pardavineja.to momentu atejo ir direktore maximos, irgi nieko nezino apie tai.tada vyr.kasininke padave man 10cnt.uz tara ir nuejo aiskintis su direktore sia problema.tai buvo kaune molas prekybos centre maxima barsausko g.66.dar klausiu tai kas uz tai atsakyngas, ir kur kreiptis?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-28 10:43:41,2i578gr4,Ieva,"Prieš šventes maximoje buvo krūvos įvairiausių tortu (žemaitijos g. 20 Mažeikiai), tik keistai pasirodė, kad ne šaldytuve, o tiesiog salėje jie stovi sukrauti į krūvą...isigijom ir mes viena-velykoms...paragavus aiškiai jautėsi, kad suruges avietinis sluoksnis ir pačios avietės...jaučiu ne mums vieniems sugadinot šventinę nuotaiką savo raugintais tortais.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-27 16:39:00,2e7r452a,Jovita,"Taigi norėjau pareikšti Elektrėnų maximos parduotuvėj skundą, pirkau prekių už 8, 99€, ir priklausė įsigyti pigiau knygą ""tobulas kūnas per 100 dienų"", bet man jos nepardavė, atėjau vėliau į informacija pareiškė, kad turiu pirkti prekes per naujo ir tada galėsiu vėl išsigyti knygą, nu atsiprašau antrą kartą eiti ir pirkti prekes ir vėl išleisti daugiau nei 7€ ir dar už tą pačią sumą išsigyti knygą. Tai knyga gausis tas pats kas pirkti be akcijos sumokant dvigubai... Va čekis šios dienos... Mulkina žmones....",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-27 15:08:02,28mcv9c2,Olga,"Sveiki. Esu nuolatine Big parduotuves pirkeja. Noreciau pagirti viena jusu darbuotoja kuri dirba informacijoje vardu Inga (tokia neauksta sviesi). Istiesu dirba gerai visada yra sazininga, maloniai besisipsanti. Tai tikrai zmogus mylintis savo darba. Butu malonu matyti parduotuvese daugiau tokiu dsrbuotoju. Aciu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-24 09:59:08,28m802n2,Egle,"Esame triju asmenu seima. Daznai tenka su kudikiu lankytis parduotuveje. Taciau iskirtinai nei kitose, Maximoje niekada nebuna tvarkos kasose... Stai pazymeta debeseliu kasa, skirta nesciosioms, bei seimoma su mazais vaikais - visada gausi pagyvenusiu poniu. 
Stai ir vakar teko pereiti ir laukti savitarnos eileje su kudikiu, greta dar vienos nesciosios, nes skirta neva mums, buvo uzimta ir nukrauta alkoholio. Visai nesvarbu, kad pardaveja per gausybe zmoniu liepia praleisti. Kaip pravaziuoti vezimu, jei ir viena neissisprausciau? 
Rimi parduotuvese sioje kasoje neaptarnaujami kas nori ir kada nori. Juk tam ir skirtos iskabos ir specialios zymos? Noretusi, kad ir Maximoje atsirastu tvarka. Ypac Pilaites prospekte.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-23 16:00:59,5juc54lp,Ingrida,"Šaukiantis aptarnavimo personalas tikrai nedžiugina, visi mes turime problemų, bet ar būtiną išsilieti ant klientų? (Karaliaus Mindaugo pr. 49, Kaunas)",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-23 13:41:09,2juc8s3v,Solveiga,"Čia bet kurioje parduotuvėje galėjo tas pats nutikti, tiekėjo kaltė, ne prekybos centro...",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-23 00:05:45,28mduq47,Kristina,"Gavom zinute kad alitai 50% su mano kortele.nueinam y vilkaviskio rajono maximas sako kad tu buteliu atveze tik 12.. Tai kam dar zmones klaidinat.. Tai isvis neveskit jei taip darot..zmones vienas paskui kita eina ir iesko..vai negerai, vai negerai..",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-22 21:02:40,28m9t6nq,Dovilė Hilbrektaitė,"Esu pasibaisėjusi ir pakraupusi. Maximoje nusipirkau Kėdainių konservų sumuštinių tuną kurio galiojimas yra iki 2016.11.19. ir atidarius jį išvydau siaubingą pelėsį. Jūs siūlote tokį dalyką valgyti žmonėms ??? SIAUBAS !!!! 
Niekada gyvenime nebepirksiu ""rūpestingojoje"" Maximoje panašių dalykų, nes net galiojimo laiku pasitikėti neįmanoma. :)
Sėkmės !",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-22 08:20:24,28mbqu71,Remigijus,"Kaip suprasti uzrasa akcijos.""Pomidoru padazams ir Maxsima Favorit kecupui"" nuolaida25%. Paemiau Kedainiu padaza ir ka gi, sako, kad jam nera nuolaidos-kaip tai suprasti?Ar tai ne padazas?Juk aiskiai parasyta-pomidoru padazams...Tai buvo Utenos Maksimoje Ausros gatveje.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-20 11:09:55,65fr7kup,Katerina,"2016-02-15 Klaipėdos PC AKROPOLIS Maximoje įsigijau ausinukus ME -HV-E21P kurių kaina buvo 9.99 eur. Parsinešusi jas namo išpakavau ir išbandžiau, pasirodo ausinės buvo brokuotos t.y viena iš ausinių neveikė. Nutariau sekančią dieną (2016-02-16) nueiti į Maximos techikos skyrių ir paprašyti, kad jas tiesiog pakeistų į veikiančias. Tačiau, tą dieną dirbęs darbuotojas pareiškė, kad pinigų negrąžins ir prekės nekeis nauja. Buvo pasakyta, kad ausines bus siunčiamos į Garantinį ir po dviejų savaičių su manimi susisieks. AŠ IKI ŠIOL NESULAUKIAU JOKIO PRANEŠIMO. Maždaug prieš gerą savaitę nusprendžiau dar kartą aplankyti Maximos technikos skyrių PC Akropolyje Klaipėdoje. Ir man vėl gi liepė laukti skambučio, patikino, kad su manimi susisieks. Ir iki šio aš laukiu. Praėjo jau daugiau negu mėnuo, o man niekas pinigų negražino ir brokuotos prekės nepakeitė nauja. 
 Pagal Valstybės vartotojų teisių apsaugos tarnybą, įsigijęs netinkamos kokybės prekę vartotojas turi teisę savo pasirinkimu iš pardavėjo reikalauti netinkamos kokybės prekę pakeisti tinkamos kokybes preke arba atitinkamai sumažinti prekės kainą, per protingą terminą neatlygintinai pašalinti daikto trūkumus ar atlyginti vartotojo išlaidas prekės trūkumams pašalinti, jeigu to neatliko pardavėjas. Vartotojas taip pat turi teisę pareikalauti grąžinti už prekę sumokėtus pinigus. Manau visų vartotojo teisių nebūtina vardinti? Ar vis dėl to priminti, kad jeigu pardavėjas netenkina vartotojo reikalavimų arba juos tenkina iš dalies, arba nepateikia atsakymo per 14 dienų (kas buvo žadėta man), kiekvienas vartotojas turi teisę kreiptis į Valstybinę vartotojų teisių apsaugos tarnybą dėl prekių kokybės įvertinimo ir ginčo išnagrinėjimo.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-18 22:23:33,4ljgg2d,rima,tai nereikia vaiku i maksima vestis tokiu metu,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-17 17:55:13,28ma26pd,Violeta,"Nekenčiu Maximos už tai, kad manipuliuoja vaikais su savo tomis nesąmonėmis, kur reikia kažką pirkti ir gausi visokius daržiukus ir kitas nesąmones. Čia yra šlykštus klientų pritraukimas !!!!!!!!!!!!!!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-14 11:36:09,2i24v3d8,Rita,"Kas per įmonė, kuriai neįdomi klientų nuomonė...
Bandžiau paieškoti internete kažkokių galimybių parašyti jiems tiesiogiai - nieko.
Paskutinė mano apsipirkimo priežastis Maximoje buvo Sandora sultys. Panaikino ir šitą gerą produkciją. 
Sveikinu, praradote dar vieną pirkėją.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-12 21:45:23,2i51dggq,jevgenij,"Добрый день.я постоянный покупатель магазина ""Maxima""Имел плохое обслуживание вашего персонала.приобретается товар была указана двойная цена на товар.прилагая Вам фото..имеется видео.со стороны персонала помощи не получил.прошу применить меры.и оповестить меня.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-12 15:29:16,28mern03,Danguole,"Sveiki, siandien Druskininkuose, Veisieju-31 pridaviau tara ir uzejau i parduotuve apsipirkti, kasoje pateikiau uz tara ceki, jauna kasininke 66 2 paemus ceki, brukstelejo ir pasake, kad nepriima, ateisi kita karta.Parduotuveje buvo daug zmoniu, sumokejau grynais, nes nenorejau bartis, bet likau nesuprasta ir iskaudinta, nes turesiu kita karta vel vaziuoti i sia parduotuve, nes kitoje maxsimoje sis cekis negalios, dar ir nuo mano namu toli.Noriu suzinoti kodel taip ivyko",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-12 15:27:46,5juc4tr1,Monika,"Pirkau salotų mišinį, ir vietoje įprastai dedamų raudonų kopūstų lapų, gavau vieną, bet gražiai įdėtą, lyg būtų jų daugiau. Niekad dar taip nebuvo, noriu išsiaiškinti ar taip ir turi būti (nors mano draugė nuolat perka šį salotų mišinį ir niekad radusi tik vieno kopūsto lapo) ?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-11 21:09:47,2nom5caf,Živilė,"Sveiki, 
Nusprendžiau net ir parašyti skundą.
Šiandien (2016-03-11, 14.10val.) apsipirkinėjau Maximoje, esančioje Šiaurės pr.8D, Kaune. (kasininkas 86 1)
Apsipirkimo metu prie kasos kasininkei buvo paduoti čekiukai (iš taros supirktuvės). Tik esant namie ir peržiūrint čekį buvo pastebėta, kad tie taros čekiukai buvo nesusumuoti į bendrą sumą. Apmaudu, kad kasininkė jų neįtraukė į bendrą sąskaitą, o tik pasidėjo priešais save. Nors tai ir buvo tik keletas eurų už tarą, tačiau jaučiuosi apvogta...",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-11 13:00:34,2nom5h4v,Akvilė,"Maximoje, esančioje Kaune, Šiaurės pr. 8D, dar NIEKADA nebuvo taip, kad VAIKŲ KASOJE nebūtų žmonių be vaikų (nebent ta kasa tiesiog nedirba). Ir ne po vieną ar du piliečius ramiai sau stovi toje eilėje - o absoliučiai analogiško ilgio eilės, kaip bet kurioje kitoje kasoje. Kasininkės net nereaguoja į žmones su vaikais. Tai kam tada blefuoti ir rodyti savo ""rūpinimąsi"" šeimomis ir vaikais. Panaikinkit tą kasą ir bent jau ne taip skaudu bus, kad viskas tik dėl akių, o ne žmonių. Arba tada tokią gražią iniciatyvą įgyvendinkit realiai...",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-10 21:47:11,27p4a3pn,Asta,"Mano skundas konkretus, kada baigsit isnaudot savo darbuotojus?Ipac kasininkes, jos ten vargses toj kasoj, kaip kalejime sedi, visi nusiskundimai, nepasitenkinimai ar siaip keistu zmoniu replikos kliuna butent joms.Karta stovejau eilej ir girdziu kasininke skambina vidaus telefonu ir praso uzdaryti kasa, po kazkelinto skambucio ji jau rekia:man reikia i tualeta...tai baisu, nezmogiska.Gerbiami vadovai, gal jums ten reiketu pasedet, gal tada suprastumet, kaip uzdirbami pinigai, kuriuose jus maudotes?Cia daugybe skundu del kokybes ir aptarnavimo, kokybe taip, ji turi buti zinant, kad kainos Lietuvoj kosmines, o kas liecia aptarnavima, tai kokie vadovai, koks poziuris i darbuotojus-toks ir aptarnavimas.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-09 14:28:31,2e7r4126,Vladimiras,"Kovo 8 is zirniu pirktu BIG parduotuveje isvirem tirstos sriubos.Pamaitinau vaika 2 metu, ir pavalgiau pats.Bet pradejus valgyti burnoje pajauciau svetimkuni, noredamas isimti net susizalojau tai buvo astrus stiklo gabalas, pasekmes matomos nuotraukose.Gerai kad sitas daikciukas ne papole onumui pasekmes galejo buti labai liudnos.8 kovo as siunciau laiska adresu kokybe@maxsima.lt siandien gavau nesuprantama man kalba atsakima.Tikiosiu is jusu gauti normalu aisku atsakima.Turiu ir daugiau nuotrauku",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-09 10:07:14,65hncdi9,Jurgita,"Siandien Vilniaus taikos g.162a maximoje nuejus i sviezios mesos skyriu turejau stoveti apie 10min kol atejo mesininkas, kuris mate, kad laukiu. Taip pat mate salotu skyriuje esanti pardaveja, bet i ja nesikreipiau, nes praeita karta ji pasake, kad cia ne jos, o mesininko skyrius. Taigi, laukiau tuo metu viena, nesu "" nagla"" ir kantrybes turiu, bet mano dar vieneriu metu neturinciam vaikui kantrybe greitai baigesi, ir jis jau nerimti pradejo. Tada atejo dvi babces, ir iskart mesininkas prisistate, ir nuejo JU APTARNAUT, NE MANES, ir jam ne motais zirziantis vaikas, ar paprasciausia eile, nes mano manymu aptarnauti turi ta, kas pirmas atejo. Ok. Aptarnavo babces, staigiai prisoko vyrukas, as likau vel laukt. Kai nieko nebeliko, teikesi manes paklaust ko as noreciau. Taigi, kai gavau savo islaukta mesa, nuejau i VAIKU KASA. Ten dirbo tokia panele RASA. Kuri ar pamirso kokioj kasoj sedi, ar ka... paziurejo i mane su vaiku abejingai, ir atsiputusi eme skaiciuot kitos moters prekes. Tai kam tada ta kasa reikalinga, jei joje as su vaiku (zirzianciu) neturiu pirmumo teises??? Ačiū MAXIMA, IR JŪSŲ NUOSTABIEMS DARBUOTOJAMS, APIE VISKA PAGALVOTA!!!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/51
2016-03-07 19:41:35,2i5766k7,Henrikas,"maximos milijardieriai tokie ubagai, kad susigalvojo tokias taisykles, kad būtų galima reguliariai iš klientų kortelių vogti sukauptus pinigus. Per Lietuvą juk atsiranda nemažai ligonių, užuomaršų, išvažiavusių ir kt., be to gal duotas nurodymas kasininkėms nesiūlyti nurašinėti sukauptų pinigų artėjant pavogimo datai.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/52
2016-03-06 08:28:29,28ma41bc,Agne,"Kedainiu maximoje, esancioje J.Basanaviciaus 53 dirba labai nemaloni pardaveja desru skyriuje.Jau daug kartu teko su ja susidurt, bet net nesinori ja pamacius prieit kazko paprasyt.Labai nemaloni, ir tai girdejau me is vieno kedainiecio.baisu, kad niekas nekreipa demesio ir leidzia dirbt tokiom kaip Virginija Balandyte...truksta zodziu",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/52
